period_nm,pillar_nm,height_nm,R_400,R_403,R_407,R_410,R_414,R_417,R_421,R_424,R_428,R_431,R_435,R_438,R_442,R_445,R_449,R_453,R_456,R_460,R_463,R_467,R_470,R_474,R_477,R_481,R_484,R_488,R_491,R_495,R_498,R_502,R_506,R_509,R_513,R_516,R_520,R_523,R_527,R_530,R_534,R_537,R_541,R_544,R_548,R_552,R_555,R_559,R_562,R_566,R_569,R_573,R_576,R_580,R_583,R_587,R_590,R_594,R_597,R_601,R_605,R_608,R_612,R_615,R_619,R_622,R_626,R_629,R_633,R_636,R_640,R_643,R_647,R_651,R_654,R_658,R_661,R_665,R_668,R_672,R_675,R_679,R_682,R_686,R_689,R_693,R_696,R_700,R_704,R_707,R_711,R_714,R_718,R_721,R_725,R_728,R_732,R_735,R_739,R_742,R_746,R_750
723.8329677689542,415.33070902988084,211.23940726977438,0.014264320023357868,0.01306136604398489,0.01204292755573988,0.0112891411408782,0.010847566649317741,0.01073042768985033,0.01091649942100048,0.011359507218003273,0.012003091163933277,0.012785976752638817,0.013653323985636234,0.014557111077010632,0.015460285358130932,0.01633553020656109,0.01716260425746441,0.01792909950017929,0.018627051264047623,0.019253121688961983,0.019805774092674255,0.020286064594984055,0.020696865394711494,0.02104121632874012,0.02132284827530384,0.021546004340052605,0.021715253591537476,0.021835286170244217,0.02191048488020897,0.021945569664239883,0.021945789456367493,0.021915804594755173,0.02186141349375248,0.021788595244288445,0.021706612780690193,0.02162696048617363,0.021568726748228073,0.021574338898062706,0.021800052374601364,0.021830156445503235,0.02098112553358078,0.020199472084641457,0.01945248246192932,0.018729982897639275,0.018027540296316147,0.017342321574687958,0.016672885045409203,0.01601828634738922,0.015378735959529877,0.014752565883100033,0.014140365645289421,0.013541463762521744,0.01295537780970335,0.01238284446299076,0.011823232285678387,0.011276815086603165,0.010743184015154839,0.010222789831459522,0.00971527211368084,0.009220566600561142,0.008738663047552109,0.00826994888484478,0.007813770323991776,0.00737042585387826,0.006939784158021212,0.006521886680275202,0.0061169760301709175,0.005724589806050062,0.00534480856731534,0.004977898672223091,0.004623514134436846,0.004281956702470779,0.00395293440669775,0.003636993933469057,0.00333318836055696,0.0030425323639065027,0.0027647577226161957,0.00249973451718688,0.0022479775361716747,0.0020094923675060272,0.0017846595728769898,0.0015734194312244654,0.0013766641495749354,0.001194558572024107,0.001027993974275887,0.0008779854397289455,0.000745524070225656,0.0006325397989712656,0.0005416091298684478,0.0004767469363287091,0.000444222881924361,0.00045578551362268627,0.0005366303957998753,0.0007706643082201481,0.002155270893126726,0.0030317138880491257,0.0037296374794095755,0.004348031710833311,0.004913762677460909,0.005438022315502167,0.0059281750582158566,0.0063881403766572475
670.2205503603284,274.08408884545395,378.02949665458056,0.009886602871119976,0.008776755072176456,0.007699393667280674,0.006668226793408394,0.005693824030458927,0.004785517230629921,0.003950252663344145,0.0031935086008161306,0.002518702996894717,0.0019285305170342326,0.0014241886092349887,0.0010056046303361654,0.0006719150696881115,0.00042114462121389806,0.0002510000776965171,0.00015816366067156196,0.0001391445694025606,0.0001899131602840498,0.00030630946275778115,0.0004840570327360183,0.0007188909221440554,0.0010071066208183765,0.0013451391132548451,0.001731254393234849,0.0021667827386409044,0.0026659551076591015,0.0035376977175474167,0.004277599044144154,0.00495914276689291,0.005611271597445011,0.006237235385924578,0.006835496053099632,0.007404204457998276,0.00793956033885479,0.008440227247774601,0.008902977220714092,0.00932649988681078,0.009709972888231277,0.010051659308373928,0.010351253673434258,0.010608945973217487,0.010824787430465221,0.01099966187030077,0.011133799329400063,0.0112286526709795,0.011285759508609772,0.011305885389447212,0.01129075139760971,0.011243538931012154,0.01116415485739708,0.011055327020585537,0.010920464061200619,0.010758387856185436,0.010573746636509895,0.010367194190621376,0.010140734724700451,0.009897318668663502,0.009637070819735527,0.00936330296099186,0.00907802302390337,0.008780939504504204,0.008476100862026215,0.008163012564182281,0.007843486033380032,0.007519883569329977,0.007194609846919775,0.00686582550406456,0.006538283545523882,0.006211730185896158,0.005889737047255039,0.00557496165856719,0.0052693006582558155,0.004980285651981831,0.0047159441746771336,0.004494291264563799,0.0043588969856500626,0.0044718654826283455,0.004234274849295616,0.003272036090493202,0.002482206793501973,0.0018594912253320217,0.0014381641522049904,0.0012396873207762837,0.0012614403385668993,0.0014778767945244908,0.0018479485297575593,0.00232596043497324,0.0028711361810564995,0.003450741758570075,0.004039763007313013,0.004623017739504576,0.005190360359847546,0.005736069288104773,0.006258661393076181,0.0067567527294158936,0.00723225437104702,0.007685263175517321,0.008118024095892906,0.008532318286597729,0.008929654955863953
737.3756671858212,489.74430853821616,293.1595360241994,0.0159269031137228,0.015851439908146858,0.015713373199105263,0.015513787977397442,0.015242114663124084,0.014873916283249855,0.01437389012426138,0.013705583289265633,0.012858148664236069,0.011876667849719524,0.010868009179830551,0.009960213676095009,0.009245505556464195,0.008753256872296333,0.00846489891409874,0.008341838605701923,0.00834477785974741,0.008441922254860401,0.008610566146671772,0.008833900094032288,0.00910094752907753,0.00940348394215107,0.009736340492963791,0.010094497352838516,0.010474788025021553,0.010874335654079914,0.011289780028164387,0.011719995178282261,0.012162570841610432,0.01261664554476738,0.01308074314147234,0.01355385035276413,0.014035731554031372,0.014526045881211758,0.015029270201921463,0.015545930713415146,0.016085077077150345,0.01665959507226944,0.017307957634329796,0.018224352970719337,0.020638342946767807,0.02167164906859398,0.02243189886212349,0.02303694561123848,0.023530971258878708,0.023938022553920746,0.02427239529788494,0.02454470656812191,0.02476106770336628,0.024927405640482903,0.02504860609769821,0.025127248838543892,0.025166895240545273,0.025171462446451187,0.025141814723610878,0.02508026920258999,0.024988824501633644,0.02487068623304367,0.024725187569856644,0.024553993716835976,0.024360457435250282,0.024144669994711876,0.023906949907541275,0.023650245741009712,0.023373952135443687,0.023079561069607735,0.022767694666981697,0.022440196946263313,0.02209591120481491,0.021738290786743164,0.0213649682700634,0.020978854969143867,0.020579947158694267,0.02016712911427021,0.019743572920560837,0.01930786669254303,0.018860604614019394,0.018401846289634705,0.017932303249835968,0.01745133474469185,0.016960499808192253,0.016456957906484604,0.01594311185181141,0.015418093651533127,0.014879551716148853,0.014328252524137497,0.013762617483735085,0.013180682435631752,0.012580789625644684,0.011959067545831203,0.011313071474432945,0.010633371770381927,0.009909529238939285,0.009125873446464539,0.008238113485276699,0.00711077218875289,0.00441976310685277,0.003478911006823182,0.003064593533053994,0.0029397981707006693
711.5788846494983,462.59239246276917,346.82848398124895,0.015312889590859413,0.01564897783100605,0.01584852859377861,0.015898358076810837,0.015779461711645126,0.015464047901332378,0.014926198869943619,0.014180701225996017,0.01337412465363741,0.012805919162929058,0.012662781402468681,0.012793300673365593,0.012946858070790768,0.012999366968870163,0.012935380451381207,0.012776867486536503,0.012552037835121155,0.01228414662182331,0.011991342529654503,0.011686788871884346,0.011380467563867569,0.011080045253038406,0.010791080072522163,0.010517287999391556,0.010261474177241325,0.010025247000157833,0.009809311479330063,0.009613105095922947,0.009435316547751427,0.009272899478673935,0.009120967239141464,0.008970177732408047,0.008801882155239582,0.008566310629248619,0.007966550067067146,0.008912251330912113,0.009671988897025585,0.010391541756689548,0.011086292564868927,0.011760019697248936,0.012412503361701965,0.013042224571108818,0.013648778200149536,0.014230909757316113,0.014786598272621632,0.015316168777644634,0.015817822888493538,0.016291260719299316,0.016735294833779335,0.01715034246444702,0.017536157742142677,0.017893193289637566,0.018220335245132446,0.01851903833448887,0.018787486478686333,0.019029002636671066,0.019241053611040115,0.019425848498940468,0.019583681598305702,0.019715145230293274,0.01981962099671364,0.019898796454072,0.019952720031142235,0.019981807097792625,0.01998715288937092,0.01996847614645958,0.01992712914943695,0.01986287347972393,0.019777217879891396,0.019668886438012123,0.019540168344974518,0.019389647990465164,0.019219331443309784,0.019028032198548317,0.018816791474819183,0.01858687400817871,0.01833563670516014,0.018064584583044052,0.017773190513253212,0.017460022121667862,0.01712680794298649,0.016770925372838974,0.01639118231832981,0.015987316146492958,0.01555362157523632,0.015090334229171276,0.01459092739969492,0.014045638963580132,0.01345568336546421,0.011099264957010746,0.00954731646925211,0.008245078846812248,0.0071584186516702175,0.006294849328696728,0.005658913403749466,0.005251393653452396,0.005056499969214201,0.005049428436905146,0.00520282331854105,0.005482336971908808
615.068375662024,422.4342239758167,233.02425964819935,0.01321948692202568,0.013519558124244213,0.013830240815877914,0.014150536619126797,0.014480981044471264,0.014820574782788754,0.015170596539974213,0.01553058810532093,0.015901589766144753,0.016286026686429977,0.016686752438545227,0.017109854146838188,0.017567919567227364,0.018090222030878067,0.018793867900967598,0.021831102669239044,0.023353807628154755,0.02441560849547386,0.025236304849386215,0.025892367586493492,0.026421234011650085,0.026845170184969902,0.02718016877770424,0.027438074350357056,0.027626892551779747,0.02775290049612522,0.027822982519865036,0.02784034051001072,0.027811521664261818,0.027737511321902275,0.027622800320386887,0.027470210567116737,0.02728261984884739,0.02706150896847248,0.02680910751223564,0.0265283714979887,0.026219576597213745,0.025886042043566704,0.02552849054336548,0.02514764666557312,0.02474566549062729,0.024322962388396263,0.023881474509835243,0.023420996963977814,0.022942960262298584,0.022447898983955383,0.021935584023594856,0.02140737511217594,0.020862864330410957,0.020302176475524902,0.019724059849977493,0.01912873610854149,0.0185146015137434,0.01788008026778698,0.01722235605120659,0.016537576913833618,0.01581967994570732,0.01505950465798378,0.014240747317671776,0.013331233523786068,0.012244735844433308,0.009708581492304802,0.008179529570043087,0.007424474693834782,0.007012456655502319,0.006834660656750202,0.006832124665379524,0.0069631473161280155,0.00719566410407424,0.007503351662307978,0.007866636849939823,0.00826882291585207,0.008696780540049076,0.0091405613347888,0.009592095389962196,0.010044971480965614,0.010495440103113651,0.010939259082078934,0.0113747613504529,0.01179926935583353,0.012212766334414482,0.012613367289304733,0.01300174742937088,0.013377217575907707,0.013740021735429764,0.01408994197845459,0.014427807182073593,0.014753655530512333,0.01506840717047453,0.015372230671346188,0.015665631741285324,0.015949226915836334,0.016223063692450523,0.016488416120409966,0.016745254397392273,0.016995001584291458,0.017236419022083282,0.01747097820043564,0.017699018120765686,0.017920659855008125
756.0995762618809,218.12354774818866,168.17161653543306,0.017136462032794952,0.016740357503294945,0.016324592754244804,0.01589430868625641,0.015455253422260284,0.01501002162694931,0.014561732299625874,0.014112742617726326,0.013664988800883293,0.013220230117440224,0.012779547832906246,0.012343916110694408,0.011914323084056377,0.01149201299995184,0.011077131144702435,0.010670636780560017,0.010272709652781487,0.009883953258395195,0.009504453279078007,0.009134877473115921,0.00877513736486435,0.008425365202128887,0.00808598380535841,0.0077569675631821156,0.007437881547957659,0.0071291145868599415,0.006830960512161255,0.006542930379509926,0.00626505957916379,0.00599705521017313,0.005739178974181414,0.0054908678866922855,0.00525194127112627,0.005022071767598391,0.00480118440464139,0.004588593728840351,0.004383978433907032,0.004186400678008795,0.003995038103312254,0.003808829002082348,0.003625128883868456,0.003439535154029727,0.003241057740524411,0.0029247901402413845,0.0029112217016518116,0.002866860944777727,0.002818811684846878,0.0027708348352462053,0.0027255697641521692,0.002683126600459218,0.0026443565730005503,0.002610113238915801,0.0025803041644394398,0.002555320505052805,0.002535234671086073,0.002519890433177352,0.002509908750653267,0.00250463024713099,0.002505058888345957,0.0025103804655373096,0.002521115355193615,0.0025365178007632494,0.0025574397295713425,0.002583301393315196,0.0026151312049478292,0.002651468850672245,0.0026930412277579308,0.0027402699925005436,0.0027919025160372257,0.002849370473995805,0.0029114261269569397,0.002979172393679619,0.0030520393047481775,0.0031301158014684916,0.0032129676546901464,0.0033014854416251183,0.0033950682263821363,0.003494352102279663,0.003599475370720029,0.0037096035666763783,0.003826138563454151,0.003947822377085686,0.004077042452991009,0.00421141879633069,0.004352808929979801,0.004501168616116047,0.004657807294279337,0.004822130780667067,0.004995238967239857,0.0051781730726361275,0.005371784325689077,0.005577065981924534,0.005796346813440323,0.006031813099980354,0.0062866113148629665,0.0065645091235637665,0.00687338737770915,0.007223629858344793,0.007632868830114603,0.008142820559442043
721.7823523184564,313.352351304462,266.3754361047504,0.00737084960564971,0.00762923713773489,0.008193761110305786,0.00901132170110941,0.009972751140594482,0.010991564020514488,0.012015309184789658,0.013015366159379482,0.013977420516312122,0.014893255196511745,0.01575906202197075,0.016573738306760788,0.017335517331957817,0.018044650554656982,0.018700826913118362,0.019304711371660233,0.019857462495565414,0.02035990171134472,0.020812183618545532,0.021215936169028282,0.021572092548012733,0.021881595253944397,0.022146079689264297,0.02236746810376644,0.022546110674738884,0.022683825343847275,0.02278255484998226,0.02284298650920391,0.022867513820528984,0.02285796031355858,0.02281549945473671,0.02274242974817753,0.022640714421868324,0.02251308038830757,0.022364264354109764,0.022203469648957253,0.02211366593837738,0.021266590803861618,0.020725034177303314,0.020229119807481766,0.019753025844693184,0.019287683069705963,0.018827784806489944,0.018370576202869415,0.017914224416017532,0.01745879277586937,0.01700436696410179,0.016548946499824524,0.01609337516129017,0.015637481585144997,0.015181772410869598,0.014725781977176666,0.014270463958382607,0.01381567120552063,0.01336116623133421,0.012907990254461765,0.012456059455871582,0.012005716562271118,0.01155791338533163,0.011111159808933735,0.010668155737221241,0.010227122344076633,0.009788978844881058,0.009353872388601303,0.008923116140067577,0.00849650613963604,0.008073979057371616,0.007655972149223089,0.007243040017783642,0.006835260894149542,0.006433132570236921,0.00603753374889493,0.005648092366755009,0.005265682935714722,0.004890729207545519,0.004524034447968006,0.004165745340287685,0.003816790645942092,0.003478033933788538,0.003150667529553175,0.0028358958661556244,0.0025353040546178818,0.0022506567183882,0.001984827220439911,0.0017418516799807549,0.0015266432892531157,0.001347696641460061,0.001217633136548102,0.0011599857825785875,0.0012227010447531939,0.0015388107858598232,0.003323671640828252,0.0026282304897904396,0.002564472146332264,0.002702178666368127,0.0029375029262155294,0.0032255095429718494,0.003542997408658266,0.0038750646635890007,0.004212270490825176
725.7702888443126,165.33131802553007,119.1451768312526,0.006106829270720482,0.006078347098082304,0.006054960191249847,0.006035873666405678,0.006021435372531414,0.006011906545609236,0.006006746552884579,0.006006432697176933,0.006010678596794605,0.006019652355462313,0.006032719276845455,0.006050273310393095,0.006072246935218573,0.006098289508372545,0.006128213834017515,0.006162072531878948,0.006199716590344906,0.006241106428205967,0.006285457406193018,0.006333152297884226,0.006384164094924927,0.006437125150114298,0.006492650602012873,0.006550579331815243,0.006610522046685219,0.006671727169305086,0.006734674330800772,0.006798422895371914,0.006861730478703976,0.006925389636307955,0.006987998262047768,0.007047708611935377,0.007104270160198212,0.007154877297580242,0.007195805665105581,0.007220197934657335,0.0072059668600559235,0.007069350685924292,0.007281546015292406,0.007467656396329403,0.0076454016380012035,0.007817443460226059,0.007987088523805141,0.008154433220624924,0.008320135064423084,0.008485154248774052,0.008648775517940521,0.00881191249936819,0.00897461362183094,0.009136280976235867,0.009299247525632381,0.009460720233619213,0.00962261762470007,0.009783943183720112,0.009945088066160679,0.010106279514729977,0.010268110781908035,0.01042893249541521,0.010590010322630405,0.010751141235232353,0.010911835357546806,0.011072984896600246,0.011235031299293041,0.01139508280903101,0.011556461453437805,0.011717060580849648,0.01187889650464058,0.012040307745337486,0.012201967649161816,0.012364410795271397,0.012525869533419609,0.012687504291534424,0.012849900871515274,0.013012894429266453,0.013174970634281635,0.013340102508664131,0.013503813184797764,0.013669361360371113,0.01383455190807581,0.014002140611410141,0.014170093461871147,0.014339271932840347,0.01451107393950224,0.014685158617794514,0.014861397445201874,0.015040770173072815,0.015224424190819263,0.015414878726005554,0.015612221322953701,0.015821564942598343,0.016049174591898918,0.01631162501871586,0.01669416017830372,0.016177335754036903,0.015934916213154793,0.01579044759273529,0.015696387737989426,0.01563350297510624,0.015592887997627258,0.015569561161100864
620.4981812280873,204.00132222364175,348.2893515977746,0.000991654465906322,0.0006406460888683796,0.00038159568794071674,0.00021081778686493635,0.00012409110786393285,0.00011666034697555006,0.00018356651708018035,0.0003196092147845775,0.0005197406280785799,0.0007790602976456285,0.0010937562910839915,0.0014600827125832438,0.0018772040493786335,0.0023480472154915333,0.002885870635509491,0.0035511022433638573,0.0045589543879032135,0.005121556110680103,0.005621330812573433,0.006074915640056133,0.006484723649919033,0.006849498488008976,0.007169655989855528,0.007443726062774658,0.007671391125768423,0.007853789255023003,0.00798975583165884,0.008082814514636993,0.008132022805511951,0.008141277357935905,0.00811217725276947,0.008046881295740604,0.00794874969869852,0.007820546627044678,0.0076644872315227985,0.00748432194814086,0.007281136699020863,0.0070616924203932285,0.006825708784162998,0.006576187908649445,0.00631709536537528,0.006051110103726387,0.005778969265520573,0.005503547843545675,0.00522648124024272,0.004951293580234051,0.004677761346101761,0.004407394677400589,0.00414229603484273,0.003883389290422201,0.003631085157394409,0.0033869370818138123,0.0031507224775850773,0.0029241160955280066,0.002708005253225565,0.002502094954252243,0.002309153089299798,0.002130164299160242,0.0019695141818374395,0.0018323848489671946,0.0017333717551082373,0.0017061320831999183,0.0018989309901371598,0.002101830206811428,0.0018023393349722028,0.0016636672662571073,0.0017091816989704967,0.0019522890215739608,0.0023792795836925507,0.0029553743079304695,0.0036390419118106365,0.0043830787762999535,0.005151060875505209,0.005920661147683859,0.006672409828752279,0.007398913614451885,0.00809522531926632,0.008759025484323502,0.009393725544214249,0.009997393004596233,0.010576528497040272,0.011128808371722698,0.01165723241865635,0.012166059575974941,0.01265359204262495,0.01312260888516903,0.0135729955509305,0.014007664285600185,0.014426412992179394,0.014829878695309162,0.015219494700431824,0.015595042146742344,0.015957124531269073,0.016305139288306236,0.016641417518258095,0.016965409740805626,0.017276782542467117,0.017576800659298897,0.017866602167487144,0.01814362406730652
672.0617500632908,389.06713363485915,289.49931973661944,0.00936159584671259,0.00827737245708704,0.007333039306104183,0.006635020021349192,0.006187555845826864,0.005948830861598253,0.005872902926057577,0.00592386769130826,0.006075765937566757,0.006309998221695423,0.006613458972424269,0.006976137403398752,0.007388839963823557,0.007845005951821804,0.008338197134435177,0.00886290892958641,0.009413733147084713,0.009987094439566135,0.01057875994592905,0.011185790412127972,0.011806272901594639,0.012438870966434479,0.013085547834634781,0.013750625774264336,0.01444726251065731,0.0152151333168149,0.01679370366036892,0.018142299726605415,0.018974322825670242,0.019629476591944695,0.020169368013739586,0.02061980962753296,0.020994963124394417,0.021304374560713768,0.021554674953222275,0.02175288461148739,0.02190067060291767,0.02200295217335224,0.02206234075129032,0.0220814049243927,0.02206338569521904,0.022009752690792084,0.021922118961811066,0.021803366020321846,0.021654076874256134,0.02147703804075718,0.021272001788020134,0.021042443811893463,0.020788483321666718,0.02051069401204586,0.0202109944075346,0.019891027361154556,0.019550539553165436,0.019191280007362366,0.01881329156458378,0.018417904153466225,0.01800663396716118,0.017578337341547012,0.017135092988610268,0.016675932332873344,0.016202514991164207,0.015714583918452263,0.015211958438158035,0.014695447869598866,0.014164959080517292,0.013620065525174141,0.013059954158961773,0.012484448961913586,0.011892533861100674,0.011281968094408512,0.010653693228960037,0.010001975111663342,0.00932389684021473,0.008614758960902691,0.007864383049309254,0.007058553397655487,0.006162465550005436,0.004410398658365011,0.002002868102863431,0.0011732379207387567,0.0008929824107326567,0.00095970812253654,0.0012612651335075498,0.0017218973953276873,0.002286663046106696,0.0029154920484870672,0.003579100128263235,0.004256200511008501,0.004932145122438669,0.005597611423581839,0.006244267802685499,0.006869226228445768,0.00746939517557621,0.008043342269957066,0.008591107092797756,0.0091132503002882,0.00960980262607336,0.010082722641527653,0.010532652027904987,0.01096048578619957
