w,h,p,R_wl_0,R_wl_1,R_wl_2,R_wl_3,R_wl_4,R_wl_5,R_wl_6,R_wl_7,R_wl_8,R_wl_9,R_wl_10,R_wl_11,R_wl_12,R_wl_13,R_wl_14,R_wl_15,R_wl_16,R_wl_17,R_wl_18,R_wl_19,R_wl_20,R_wl_21,R_wl_22,R_wl_23,R_wl_24,R_wl_25,R_wl_26,R_wl_27,R_wl_28,R_wl_29,R_wl_30,R_wl_31,R_wl_32,R_wl_33,R_wl_34,R_wl_35,R_wl_36,R_wl_37,R_wl_38,R_wl_39,R_wl_40,R_wl_41,R_wl_42,R_wl_43,R_wl_44,R_wl_45,R_wl_46,R_wl_47,R_wl_48,R_wl_49,R_wl_50,R_wl_51,R_wl_52,R_wl_53,R_wl_54,R_wl_55,R_wl_56,R_wl_57,R_wl_58,R_wl_59,R_wl_60,R_wl_61,R_wl_62,R_wl_63,R_wl_64,R_wl_65,R_wl_66,R_wl_67,R_wl_68,R_wl_69,R_wl_70,R_wl_71,R_wl_72,R_wl_73,R_wl_74,R_wl_75,R_wl_76,R_wl_77,R_wl_78,R_wl_79,R_wl_80,R_wl_81,R_wl_82,R_wl_83,R_wl_84,R_wl_85,R_wl_86,R_wl_87,R_wl_88,R_wl_89,R_wl_90,R_wl_91,R_wl_92,R_wl_93,R_wl_94,R_wl_95,R_wl_96,R_wl_97,R_wl_98,R_wl_99
0.1926766480937196,0.4542111465214241,0.5589097791323154,0.3403901553852394,0.3411318525974426,0.3406957355001672,0.33938527714413946,0.33798320686385075,0.33715506521416466,0.33671190866588074,0.3358496603621644,0.33380463026162455,0.33025481383248934,0.32563024478226654,0.3212331714256611,0.3185937269941208,0.31825496810287157,0.3192338887423551,0.3197862351777076,0.31842385817568064,0.3143114639983871,0.30723122865086894,0.297519412159149,0.2861381477734143,0.2748242756752335,0.26620856444980723,0.2631634549359347,0.26693413426596796,0.2755025396668325,0.2842849284261372,0.2888891328694797,0.28722251970825546,0.27956745947050327,0.2675488150970323,0.25312991531069,0.23788349540654533,0.22281735529167032,0.20882003580506617,0.1968191431080355,0.18701004440760927,0.17771963336371524,0.1661568902899961,0.1538795070516362,0.14789087558758807,0.14818427334354367,0.14868542767993798,0.15053979045509192,0.16072752149547126,0.18136338159744653,0.20772919250585634,0.23393129680862695,0.25622876103554487,0.2729684215379637,0.2834914793437777,0.2869933459089001,0.2798135114548175,0.26806160645832827,0.26812918394657204,0.26569763302078103,0.2619244261108989,0.2571581802226133,0.25166894345700025,0.2456513419431522,0.23924739762729177,0.23256288165245362,0.22567753789748735,0.21865224017838852,0.21152630632867753,0.2043122561386064,0.19701866622825298,0.18965529934188283,0.1822345015693598,0.17477217091089484,0.16728829837325052,0.1598070987125481,0.15235676576138005,0.14496905030314544,0.13768277121970954,0.13054263204194816,0.12359240225308726,0.11687370648928336,0.11042539921184959,0.1042832419181633,0.09847990192201801,0.09304525215862483,0.08800691528908464,0.08339096507082097,0.07922259153718243,0.07552599875299279,0.07232549133092168,0.06964627645013537,0.06751422249100703,0.06595519517895444,0.06499399081595846,0.06465293485690289,0.06495028045502743,0.06589861164972385,0.06750352915746453,0.06976298748801688,0.07266777664829711,0.07620375597184875,0.08035934336169434,0.0851467168423748
0.1974911943571166,0.2765592178138003,0.5837056939956036,0.35486238525670233,0.3592463889719387,0.3615080030453003,0.36242175522784525,0.3624322807786007,0.36178607948112756,0.3605310671095804,0.35854940399466495,0.35563836238960417,0.35156722162035536,0.3462136313963868,0.3397508549612135,0.3327200500652129,0.32599253953598845,0.3205730612051554,0.31725107898375604,0.31627729994550247,0.31729087962067787,0.31954628879888336,0.32223993676035123,0.3247281743683332,0.326503360220454,0.3270865727006282,0.32600617094252393,0.3227270894870338,0.31660608219011904,0.306935771775185,0.2932851785779536,0.275700501818218,0.2547508474817019,0.23160114786318245,0.20793503397304208,0.18568604479222522,0.16653563414210912,0.15121007215364157,0.13954108194494835,0.13159826034506497,0.12750032233108102,0.12691084555437382,0.12886964959288982,0.13164708410874248,0.13241787847224934,0.1269564350017659,0.11165322393397119,0.09262222450274013,0.08825382745066368,0.10333686752387236,0.1262114749426556,0.14859603536019816,0.16819477366188512,0.18502547996368862,0.19959052022945292,0.21236734015369366,0.22372013695962872,0.23391142480363294,0.243132350749732,0.25153696720350116,0.25924301838361985,0.26633610656757234,0.27287205059720204,0.27880918868619553,0.28163532680829517,0.28704477089112984,0.2920751620140456,0.29651543222003723,0.3003965180037948,0.3037729371106016,0.3066962936269124,0.30921042409665533,0.31135129881648965,0.3131479900650835,0.31462378743606884,0.3157972162397772,0.31668301988998737,0.31729649260980536,0.31765508060448033,0.3177748798698129,0.31767073022092335,0.3173564822280375,0.31684520012596573,0.31614931295054227,0.3152807247275016,0.3142508930350107,0.31307088380300224,0.31175130083105185,0.31030115631759225,0.3087282058787115,0.3070396969212916,0.305242414435185,0.30334271410853964,0.3013465557357653,0.2992595378187832,0.2970869340371053,0.29483373216040704,0.2925046760084532,0.29010431125337377,0.28763705551723695,0.2851074612242738,0.2825202704858179,0.279880398439793
0.1743631574800962,0.2792029372504974,0.3914327035882785,0.23020325921972803,0.20909810589790342,0.18622052920711601,0.1621236669335103,0.13731513223468367,0.11224778572889142,0.0874090161703721,0.06343930957624605,0.04126986628091028,0.02230231577146332,0.008370462909252205,0.0012757196842913435,0.002180505894241711,0.011465615075309066,0.0289219205621437,0.053668789544820905,0.08375185538164058,0.11608243869131583,0.14703760890317238,0.17331611471652775,0.1925393240312339,0.2032569897038284,0.20481015784256643,0.19721657429080428,0.18066391580225502,0.15538030388485605,0.12260446855344412,0.08736789967019257,0.06263462988700376,0.0656863142338057,0.08757104372063783,0.09299399656443642,0.07500349086963506,0.04816682067072283,0.023993183212440324,0.007888269399918657,0.001466498581968678,0.004203402291037193,0.014442595350110861,0.03010165840087784,0.04915462257322336,0.06991519453721666,0.09114313892625696,0.11203000515852822,0.1321464074592366,0.1514129429155359,0.1699531190980572,0.18736097635412655,0.20306006087141765,0.2170110444189837,0.22937460047749847,0.24033764821995365,0.2500772647768846,0.25875139391905183,0.2664955397287657,0.2734274048239408,0.27966274023942894,0.28529943395108326,0.2904155651877167,0.2950732830925694,0.29932252658458114,0.30320433342788905,0.30675362333279915,0.31000141427515077,0.312970447438819,0.3156668043706066,0.3180922771082438,0.3202469072739731,0.3221292924472714,0.32373683247717006,0.3250659304731926,0.32611215991401515,0.32687040673570533,0.327335144364689,0.32750541884154877,0.32738659428982814,0.3269852480550043,0.32630880075425645,0.32536545192578825,0.32416410018552816,0.32271425517931424,0.32102594752889224,0.31910964186473556,0.3169761569227536,0.31463644265655816,0.31209987333940675,0.30937460755930457,0.30646858282730655,0.30338954648851507,0.3001450836800894,0.2967426577248458,0.29318966192957574,0.28949348200693803,0.285661568795905,0.2817015216665396,0.2776211840428003,0.27342878077978894,0.2691333409794415,0.2647448592124303,0.26027436015732447
0.1218744141130401,0.3030984696588507,0.2352065905808031,0.07082312713744938,0.08568703725301445,0.1094194485497237,0.12874436677627774,0.13891540439725278,0.15252685451149178,0.1772200662502185,0.20433071135019204,0.22476863313168377,0.23607018701330212,0.23910122851865087,0.23533207020642274,0.2260428050115099,0.21226561087629706,0.1949045662574439,0.17484217825056236,0.1530018706952094,0.13035919125627923,0.10792159104454783,0.08669442997333064,0.0676395177915357,0.05159030677060473,0.039225828224238465,0.03107805712438267,0.027474990235817134,0.028488413727818872,0.0339009420557977,0.043257576327415816,0.05589066647826311,0.07095561196420433,0.08754245701786707,0.10480961140306906,0.12211994744451307,0.13912443129710653,0.15570413101113592,0.17137062568427028,0.18513115003653335,0.19652477265934898,0.20550903935351122,0.21216026355376114,0.2166333745587314,0.2191573980211327,0.22001668505148125,0.2195465110192417,0.21812425753327883,0.21615532321612532,0.2140546305982773,0.21222323769203882,0.21103072553262875,0.21080771414809782,0.21181961099052685,0.21424038148306312,0.21813368282777607,0.22344486424037469,0.23000531031882057,0.23754998928192858,0.24575695365167388,0.2542913301013636,0.26283751653938975,0.27112093585953556,0.2789198262042714,0.28606901013070846,0.2924580901538979,0.2980263147396342,0.30274086929934013,0.3065595040885104,0.30944578159414654,0.3113693791245622,0.31230164599793336,0.3122105172327606,0.31105441304027565,0.3087748994658945,0.30528822490233254,0.30047699514619614,0.2942013628010143,0.28630568575072235,0.2766054424081779,0.26489902041299873,0.2509904720396122,0.23472154200662917,0.21601105969402395,0.1948988735909065,0.17159096982413757,0.14650167646630785,0.1202863332270343,0.0938490802263259,0.06833742433404268,0.04510117408315859,0.02559477476102963,0.011227353799388003,0.0031764833714243196,0.002201388832310904,0.008503680811605354,0.021678488548901732,0.040774005990170406,0.0644429325471967,0.09114142258495662,0.11931904805839343,0.14757298652508227,0.17474597353491805
0.2427151595487178,0.2872652064982599,0.4539759088575834,0.3842693024900691,0.3750631767508927,0.36526269715988563,0.3548441622410907,0.34415617673600757,0.3336732412111555,0.32328492173782186,0.3125367967185359,0.30153591478694525,0.29148156022780736,0.28437855341824514,0.28118665669427134,0.2803229037098055,0.28009983221411394,0.2808303030184365,0.28147674325796607,0.27796580875416893,0.26457279204007034,0.20836060952090832,0.19113833037408073,0.17215411077817003,0.15196847377041192,0.130909138648638,0.10942900245889517,0.08818888515617908,0.06809201361133399,0.05028167754368257,0.0360693528437152,0.02682169247519307,0.02383523039491382,0.028181001249328333,0.040476888995840475,0.060288348020990895,0.08599602926482136,0.11547692127365959,0.1464912598859284,0.17695371109579988,0.20517147356283963,0.22997275549366294,0.25070538830628186,0.26716686635077846,0.27948461219109066,0.28797087379603786,0.2930186507022122,0.2950302756511507,0.29437250503984896,0.29135199712214405,0.28618941489347044,0.2789908403485297,0.2698059001969403,0.2586574785458192,0.24556602898746854,0.23057873245035682,0.21380463572108802,0.19545651504250766,0.17590588628919684,0.15573111077642363,0.1356878531284702,0.1167013903925696,0.099856978307826,0.08638289050186038,0.07763483266420733,0.07507251077228824,0.08012018487709173,0.09349858710701361,0.11329106346593425,0.13293149810119986,0.13672710951405673,0.12070062170205903,0.10168702287366135,0.09097062881675787,0.09041560813257582,0.09803820285405772,0.11112868912944654,0.12729902486567757,0.14474208662961613,0.16222434309726433,0.17897405948713152,0.19455579036580412,0.20876253834828376,0.22153360299073085,0.2328964680937884,0.24292782178931538,0.25172852403346874,0.25940823020657133,0.266076496812509,0.2718367971175164,0.2767838103219534,0.281002791230411,0.28456974461590023,0.28755201573696804,0.2900090691676448,0.2919933236441411,0.2935509694145787,0.29472273017473727,0.2955445527954388,0.2960481960979299,0.2962615978147182,0.2962096068015049,0.2959145577404303
0.2369873849591509,0.436672203090056,0.5019254119887382,0.27123644073544134,0.26396447297377107,0.2587429480285015,0.25427152333025527,0.24854831661044524,0.2432243666073569,0.24146285644224386,0.24396220374110977,0.2480617219101433,0.25163460814916583,0.25439085455814253,0.2567064541905196,0.25892700659182627,0.2612843205672798,0.26398654308591984,0.2672696484428698,0.27137925209824887,0.27652010196069776,0.28280171524995257,0.2901921762609453,0.298483759927839,0.3072340612935476,0.31580204107606086,0.3234857861946418,0.3296066552148924,0.3335995327346265,0.3350937890861037,0.334031202047229,0.3305705142731318,0.32489516482911024,0.3170905594646313,0.30697625806954143,0.2936410556510435,0.27311418459589576,0.24323425813474595,0.2448231356110462,0.2424876304360144,0.2395592297409715,0.23653803599773815,0.23323735298334247,0.22921582941595234,0.22401704738915723,0.21738124222630675,0.20915617963733116,0.19910023304182892,0.18698730539512592,0.1725838698077698,0.15558564847916803,0.13562920912670387,0.11245747183575773,0.08618719040679976,0.05777387331751465,0.029864107120836914,0.008014481577014636,0.00121094999561168,0.018716261263538845,0.061590681239266275,0.11689472012156502,0.16518938373351089,0.19410276975382978,0.202948996627376,0.19703547559294643,0.18052259463546663,0.15401347704705898,0.11587861705030407,0.06776719974544831,0.032562146438434615,0.06112847650794968,0.14088935543514022,0.2024868243080145,0.23196427173042297,0.2422551599825528,0.24311885492448063,0.23940227160452543,0.23339526998702956,0.2262174607805165,0.2184342608341089,0.21034895100634596,0.2021438520076139,0.19396333320650264,0.18600264288389468,0.17858112161907164,0.17072556493857316,0.16176646802987663,0.1522947949671409,0.14256332367506871,0.13269148677203058,0.12275687810362822,0.11282332567134652,0.10295283893885916,0.09321199101542517,0.08367570409083015,0.0744293695877613,0.06556957063550978,0.05720344302306571,0.04944665467073892,0.04242001594723144,0.03624473540952179,0.031036585478066137,0.02689955049512014
0.2119002487358871,0.3858897154646674,0.3088054960313619,0.2468159607104602,0.2635540868183566,0.26679704612102595,0.2596096224203498,0.2469661290913705,0.2379242443358416,0.23542521656226284,0.2277729205618702,0.20538308747353787,0.17334574641555495,0.1487327608503697,0.14935478663227575,0.17722770520037723,0.21793673815297485,0.25620734583896143,0.28471694139448,0.3024844452943815,0.3112592329571441,0.3134316707616139,0.3112139879659621,0.30633454380603486,0.29975860532360843,0.29133701665411255,0.2800194706454538,0.2655743935509783,0.2492939950036291,0.23255548298196038,0.21511839711109393,0.1949103927499932,0.17034419567190165,0.14350403373083917,0.12030729758031139,0.10498172646096747,0.0958748997352436,0.09022985150389903,0.09008036160143951,0.10119391805901469,0.1266479699764597,0.16209231004417607,0.1984470545495034,0.22805998610084813,0.24728598621175762,0.2554548553801623,0.2536768756718783,0.2435204678400352,0.22576829201291537,0.20149159565000413,0.17377903035821443,0.14877655612199103,0.13434444937861623,0.13525987810550252,0.14949618671011028,0.1704991095871876,0.1921330978386935,0.21098547103102774,0.2259501810585677,0.23716051365552024,0.24519629823297845,0.2506898110512194,0.2541868631035613,0.2561187816388653,0.2568138932990901,0.25651915754919546,0.2554217941492314,0.2536591763285625,0.25132259516670613,0.24849533288212913,0.2452736900058685,0.24166287535283804,0.23671825257994195,0.22968045754941027,0.22122015345856766,0.21163553348225064,0.20097158338111415,0.189210587021385,0.17633554687047245,0.16235022885250028,0.1473020051756973,0.13130340636548513,0.11455195880599248,0.09734591922936965,0.08009162584830148,0.06329714758261436,0.047547486681904644,0.03345933008719687,0.021617887650706026,0.012512360462265155,0.006478253899233926,0.003658729988258282,0.003996323841109977,0.007255674568769867,0.01306940818405924,0.020994478545800086,0.030566361812899193,0.04134228320961299,0.0529297075860927,0.0650004646359724,0.0772925814440051,0.08960602033085306,0.10179484062635921
0.1886983931086989,0.2281765567948553,0.3931119709203718,0.1457324011864367,0.10447113019602557,0.06990877286419837,0.04743447725470873,0.04118293615742595,0.05201302053751937,0.07705354696042764,0.1108600075043528,0.14775345643293963,0.18368651196517857,0.2165190201637797,0.24533489172771733,0.269792127160413,0.289770563579259,0.3052801005481166,0.3164638431459628,0.3235912768943137,0.32703701284485365,0.32724241945648236,0.32463406147062085,0.31951215381978926,0.31192242231635037,0.3016129442534972,0.2881207697659512,0.27086980441728586,0.2493500665202762,0.22340340313714332,0.19370648462167056,0.16209207892223876,0.13169712987616627,0.10678997760896872,0.09195403846598861,0.09073805026169003,0.10411874084529982,0.1280667368745155,0.15070739809273312,0.16143682498715406,0.16699665560373003,0.17674512716704918,0.19089053126863362,0.2066903996318891,0.22217640451798285,0.2363993925931984,0.24902965583206482,0.26007207155311796,0.2697564606952425,0.27858060110423677,0.2869465582993028,0.29432312576400177,0.3003547492261723,0.3051295927449888,0.3088144488922035,0.3115579486906617,0.31348020157035184,0.3146766201676378,0.3152289164233967,0.3152255089285045,0.31474655483755354,0.31386087789036743,0.31262801426666254,0.3110998494731017,0.3093219202355894,0.30733445286902067,0.30517318133233434,0.3028645021456674,0.3004184654185921,0.29784122695281684,0.2951374328532336,0.2923104820249525,0.2893627565114074,0.28629582836202944,0.28311064955094317,0.27980772982110713,0.2763874358615074,0.2728541882916039,0.26921728672760653,0.26548623505840513,0.2616704942106323,0.2577795125736923,0.2538227421506065,0.24980964154376178,0.24574966716243596,0.24165225427415424,0.237526789705492,0.23338243302009895,0.22922659168303192,0.22506551188149546,0.22090529061933248,0.2167518874971585,0.21261112226422504,0.2084886756439993,0.2043900947980135,0.20032080495508664,0.19628612902196868,0.19229131746236486,0.18834159147358806,0.1844422483092183,0.18059916490152406,0.17681870599043623,0.17310758084525343
0.1634524709440552,0.2969060339362863,0.3866042647516877,0.24940663032683313,0.23018483018390226,0.20854725871255264,0.18500509280070426,0.16022758717103575,0.13485551897052608,0.10947492492669816,0.08457657595299332,0.06065079681840369,0.038617119616425964,0.02007193664110361,0.0069545940696311625,0.0012068191576040787,0.004843056680834861,0.0191925943237221,0.0430008200769858,0.0715131116796995,0.0980368943282831,0.11668595535915055,0.12428522158539748,0.12045916344771203,0.10655442116872439,0.08668732563883526,0.07278294420020616,0.0817301019256907,0.10410672203751581,0.11192539875400706,0.10202020369028282,0.08358532488858009,0.06325935356676318,0.0445065518804893,0.02912469688696903,0.01806885481775032,0.01177235082211406,0.010292851591989843,0.013402154195802693,0.020624004710192993,0.03129162842387518,0.044626514357129506,0.05982556900948174,0.07614716222002822,0.0929750829374034,0.10985690153496036,0.12653979148974556,0.14297411905675333,0.15895002476355335,0.17383857257202473,0.18736109971281636,0.19952882034175282,0.21042349987912567,0.22015010719649045,0.22882595675487677,0.2365748110627868,0.24352144918459423,0.24978633206927894,0.25548536421948514,0.2607373877294492,0.26564432625664247,0.27028640524178366,0.2747238999356889,0.27899990854949325,0.2831436985694526,0.2871742255217482,0.2911034946126816,0.29493479371888326,0.29865703855833015,0.3022545870677068,0.305709553076528,0.30900236438409495,0.31211222553150336,0.3150174986379317,0.3176960156028148,0.3201253343019205,0.3222830858710736,0.324151649850042,0.32572040233704713,0.32698152740245706,0.3279297509931783,0.3285622853734996,0.32887871402334373,0.32888083274052543,0.3285724604444008,0.3279592311848544,0.32704837717425306,0.3258483707278746,0.3243671506117666,0.32261214558270174,0.3205909913204432,0.31831141951779846,0.31578116048748917,0.31300787521740886,0.3099991176082461,0.30676232733254294,0.30330485364831766,0.2996340107301604,0.2957571658601541,0.29168187248385197,0.2874161742515851,0.28296895172078235,0.27835022241054175
0.1692159808578555,0.4629317422625512,0.2805202524438823,0.2256621697552597,0.21694891365173277,0.19236045110717376,0.15369094592782542,0.10627343077810104,0.060383796130586156,0.030838418634737092,0.030178381364550325,0.057763212829204276,0.10054657065135343,0.14600952767470698,0.18723860403486883,0.21937674340294253,0.23854651839798183,0.24358815399415037,0.23594097935263023,0.21778138999704688,0.19220960218643204,0.16609944410357072,0.1494331686453363,0.14777924905000278,0.1545386507332834,0.1546401367657487,0.1456642509934792,0.14346946433601335,0.14978827599192482,0.16426747923309057,0.1899945788386448,0.21153256766485037,0.2191611484110308,0.212384035020408,0.19317159733266437,0.1635845747817753,0.12611587117882017,0.08497902454730681,0.04715176030115018,0.021315644140079193,0.014151079092568597,0.026573753155909357,0.05372122233176893,0.08845479729791836,0.12477579712835427,0.15905518723941192,0.18965781827863665,0.2161560619016409,0.23870685682418408,0.25768480978411074,0.27348689745998683,0.2864258623132162,0.29674016888703686,0.3046056582735353,0.31015030364709073,0.31347545248542563,0.31468700775529446,0.313959851730913,0.3116499690831532,0.3079246282339629,0.302784801632092,0.29646507274453976,0.28918582536807086,0.2811062016538434,0.27232563529120535,0.2628921876561131,0.2528159863082685,0.24207283702891433,0.23060248870497074,0.21835017234509563,0.2052836967609031,0.1914033614149865,0.17674903505732012,0.16140429223935548,0.14549766885819684,0.12920119445233172,0.11272671881898623,0.09632735966211216,0.08028781252142703,0.06490452223422594,0.05047802318261104,0.03730905030554822,0.02569806731941692,0.015946997226728016,0.008359915629695177,0.0032373825021358212,0.0008580172129596787,0.0014425308750529355,0.00510192806368918,0.011780710042991194,0.021212054260952608,0.03290850218050874,0.046202061091684746,0.06032772787683266,0.07452586640297504,0.08813277293351222,0.10063773880490783,0.1117012504583419,0.1211424469672876,0.12890937093958738,0.13504373624192764,0.1396511051427797,0.14287719755155273
